uniID,Count_,Shrub_Cov,Aspect,Slope,Elev,x_utm,y_utm,x_wgs,y_wgs
2070,0,0.118326,101.31,9.05365,554,697720,4062760,-120.786942,36.689954
2071,0,0.030478,-9999,-9999,550,697740,4062760,-120.786718,36.68995
2072,0,0.0286851,-9999,-9999,-9999,697760,4062760,-120.786495,36.689946
2075,0,0.0250995,-9999,-9999,623,696160,4062780,-120.804386,36.690457
2076,0,0.0295816,295.821,12.147,627,696180,4062780,-120.804162,36.690453
2077,0,0.0116533,302.005,13.2707,631,696200,4062780,-120.803939,36.690449
2078,0,0.0788841,296.03,16.6512,635,696220,4062780,-120.803715,36.690445
2079,0,0.0869518,295.463,16.2114,642,696240,4062780,-120.803491,36.690441
2080,0,0.0233067,308.418,13.0254,646,696260,4062780,-120.803268,36.690437
2081,0,0.00896411,312.955,13.9092,649,696280,4062780,-120.803044,36.690433
2082,0,0.03496,315,14.3769,653,696300,4062780,-120.80282,36.690428
2083,0,0.0161354,319.086,13.9347,656,696320,4062780,-120.802596,36.690424
2084,0,0,317.121,13.4314,659,696340,4062780,-120.802373,36.69042
2085,0,0,308.418,13.0254,662,696360,4062780,-120.802149,36.690416
2086,0,0.0143426,298.072,11.9969,666,696380,4062780,-120.801925,36.690412
2087,0,0.0385457,283.241,12.3146,670,696400,4062780,-120.801702,36.690408
2088,0,0.00358564,270,16.6992,675,696420,4062780,-120.801478,36.690404
2089,0,0,261.469,14.187,682,696440,4062780,-120.801254,36.6904
2090,0,0,248.199,7.66758,685,696460,4062780,-120.80103,36.690395
2091,0,0,243.435,4.79318,687,696480,4062780,-120.800807,36.690391
2092,0,0,225,1.51893,688,696500,4062780,-120.800583,36.690387
2093,0,0,96.3402,3.23927,688,696520,4062780,-120.800359,36.690383
2094,0,0,81.8699,7.55237,686,696540,4062780,-120.800136,36.690379
2095,0,0.000896411,72.8973,9.64907,682,696560,4062780,-120.799912,36.690375
2096,0,0.0295816,68.1986,11.417,679,696580,4062780,-120.799688,36.690371
2097,0,0.0206174,62.1027,13.5197,674,696600,4062780,-120.799464,36.690366
2098,0,0.00179282,52.5946,14.9766,670,696620,4062780,-120.799241,36.690362
2099,0,0.0313744,35.9097,12.6139,666,696640,4062780,-120.799017,36.690358
2100,0,0.0842626,5.19443,7.86096,665,696660,4062780,-120.798793,36.690354
2101,0,0.0493026,338.199,3.85103,666,696680,4062780,-120.79857,36.69035
2102,0,0.0340636,264.806,3.94906,666,696700,4062780,-120.798346,36.690346
2103,0,0.0582667,248.629,8.77512,669,696720,4062780,-120.798122,36.690342
2104,0,0.0313744,248.199,11.417,672,696740,4062780,-120.797898,36.690338
2105,0,0.0215139,250.346,10.527,676,696760,4062780,-120.797675,36.690333
2106,0,0,251.565,6.76286,679,696780,4062780,-120.797451,36.690329
2107,0,0.0170318,248.199,3.85103,681,696800,4062780,-120.797227,36.690325
2108,0,0.0295816,225,2.53049,682,696820,4062780,-120.797004,36.690321
2109,0,0.0537846,99.4623,8.64667,682,696840,4062780,-120.79678,36.690317
2110,0,0.0143426,86.8202,12.6993,675,696860,4062780,-120.796556,36.690313
2111,0,0.0690236,61.6992,5.27233,672,696880,4062780,-120.796333,36.690309
2112,0,0.155079,333.435,3.1996,672,696900,4062780,-120.796109,36.690304
2113,0,0.065438,303.69,5.15065,673,696920,4062780,-120.795885,36.6903
2114,0,0.0752985,307.875,4.07606,675,696940,4062780,-120.795661,36.690296
2115,0,0.0770913,11.3099,1.82533,676,696960,4062780,-120.795438,36.690292
2116,0,0.0421313,66.8014,2.72514,675,696980,4062780,-120.795214,36.690288
2117,0,0.0439241,81.8699,2.53049,674,697000,4062780,-120.79499,36.690284
2118,0,0.0188246,90,5.71059,673,697020,4062780,-120.794767,36.69028
2119,0,0.00986052,80.8377,11.1034,670,697040,4062780,-120.794543,36.690275
2120,0,0.030478,60.9454,10.9262,665,697060,4062780,-120.794319,36.690271
2121,0,0.0134462,33.6901,7.70016,663,697080,4062780,-120.794095,36.690267
2122,0,0.0752985,18.4349,4.52023,662,697100,4062780,-120.793872,36.690263
2123,0,0.000896411,315,1.51893,662,697120,4062780,-120.793648,36.690259
2124,0,0.0385457,234.462,3.07752,663,697140,4062780,-120.793424,36.690255
2125,0,0.0161354,239.036,4.16874,664,697160,4062780,-120.793201,36.69025
2126,0,0.0466134,261.87,2.53049,666,697180,4062780,-120.792977,36.690246
2127,1,0.0573703,45,1.51893,666,697200,4062780,-120.792753,36.690242
2128,0,0.0277887,74.7449,4.07606,665,697220,4062780,-120.792529,36.690238
2129,4,0.0259959,81.8699,5.05115,663,697240,4062780,-120.792306,36.690234
2130,1,0,66.8014,2.72514,661,697260,4062780,-120.792082,36.69023
2131,1,0.0161354,0,1.4321,661,697280,4062780,-120.791858,36.690226
2132,1,0.0770913,26.5651,1.60105,661,697300,4062780,-120.791635,36.690221
2133,0,0.0161354,33.6901,2.58054,661,697320,4062780,-120.791411,36.690217
2134,0,0,45,4.04469,660,697340,4062780,-120.791187,36.690213
2135,0,0.0430277,90,7.12502,659,697360,4062780,-120.790964,36.690209
2136,0,0.0394421,115.907,13.6683,656,697380,4062780,-120.79074,36.690205
2137,0,0.00717129,133.363,17.1965,651,697400,4062780,-120.790516,36.690201
2138,0,0.00179282,151.144,19.2729,647,697420,4062780,-120.790292,36.690197
2139,0,0,158.703,21.5926,644,697440,4062780,-120.790069,36.690192
2140,0,0.00179282,169.046,21.5387,641,697460,4062780,-120.789845,36.690188
2141,0,0,175.314,20.9333,641,697480,4062780,-120.789621,36.690184
2142,0,0,163.301,21.3809,640,697500,4062780,-120.789398,36.69018
2143,0,0.0170318,150.781,22.9046,636,697520,4062780,-120.789174,36.690176
2144,0,0.0143426,138.366,24.302,632,697540,4062780,-120.78895,36.690172
2145,0,0.00627488,126.573,25.7576,624,697560,4062780,-120.788726,36.690167
2146,0,0.00717129,125.181,25.0068,615,697580,4062780,-120.788503,36.690163
2147,0,0.00627488,128.884,26.4645,608,697600,4062780,-120.788279,36.690159
2148,0,0.0215139,132.357,29.9048,600,697620,4062780,-120.788055,36.690155
2149,0,0.0134462,134.193,32.1132,592,697640,4062780,-120.787832,36.690151
2150,0,0.0430277,124.951,35.3423,582,697660,4062780,-120.787608,36.690147
2151,0,0.0833662,122.661,30.0735,568,697680,4062780,-120.787384,36.690143
2152,0,0.0322708,136.432,19.4768,562,697700,4062780,-120.787161,36.690138
2153,0,0.0170318,143.13,17.354,558,697720,4062780,-120.786937,36.690134
2154,0,0.0358564,-9999,-9999,555,697740,4062780,-120.786713,36.69013
2155,0,0.0475098,-9999,-9999,-9999,697760,4062780,-120.786489,36.690126
2158,0,0.0573703,-9999,-9999,621,696160,4062800,-120.804381,36.690638
2159,0,0.0331672,317.291,12.4701,624,696180,4062800,-120.804157,36.690633
2160,0,0.106673,315,14.8511,627,696200,4062800,-120.803934,36.690629
2161,0,0.110259,304.287,18.4094,631,696220,4062800,-120.80371,36.690625
2162,0,0.0609559,308.66,17.7528,638,696240,4062800,-120.803486,36.690621
2163,0,0.0905375,326.31,15.1318,641,696260,4062800,-120.803262,36.690617
2164,0,0.0896411,325.305,16.5132,644,696280,4062800,-120.803039,36.690613
2165,0,0.0546811,323.366,16.8963,648,696300,4062800,-120.802815,36.690609
2166,0,0.0179282,320.356,15.8589,651,696320,4062800,-120.802591,36.690605
2167,0,0.030478,311.186,14.8826,655,696340,4062800,-120.802368,36.6906
2168,0,0.000896411,300.964,14.3112,659,696360,4062800,-120.802144,36.690596
2169,0,0.00268923,293.962,13.8323,664,696380,4062800,-120.80192,36.690592
2170,0,0.0161354,286.699,14.6283,668,696400,4062800,-120.801696,36.690588
2171,0,0.0268923,277.253,19.1124,674,696420,4062800,-120.801473,36.690584
2172,0,0.000896411,272.603,15.3914,682,696440,4062800,-120.801249,36.69058
2173,0,0,273.013,6.78145,685,696460,4062800,-120.801025,36.690576
2174,0,0,296.565,3.1996,687,696480,4062800,-120.800802,36.690571
2175,0,0,0,2.86241,687,696500,4062800,-120.800578,36.690567
2176,0,0,45,6.0545,687,696520,4062800,-120.800354,36.690563
2177,0,0.00448205,59.7436,9.85149,684,696540,4062800,-120.80013,36.690559
2178,0,0.019721,62.6501,11.5335,681,696560,4062800,-120.799907,36.690555
2179,0,0.0358564,62.7447,13.062,677,696580,4062800,-120.799683,36.690551
2180,0,0.0788841,64.6538,14.7242,673,696600,4062800,-120.799459,36.690547
2181,0,0.00627488,62.354,16.5062,667,696620,4062800,-120.799236,36.690543
2182,0,0.0672308,37.875,12.0672,662,696640,4062800,-120.799012,36.690538
2183,0,0.0735057,344.358,9.21646,662,696660,4062800,-120.798788,36.690534
2184,0,0.169422,322.125,8.11128,664,696680,4062800,-120.798564,36.69053
2185,0,0.065438,293.199,8.12665,666,696700,4062800,-120.798341,36.690526
2186,0,0.0430277,271.975,10.2793,669,696720,4062800,-120.798117,36.690522
2187,0,0.00896411,266.186,10.6427,673,696740,4062800,-120.797893,36.690518
2188,0,0.0376493,270,8.53077,677,696760,4062800,-120.79767,36.690514
2189,0,0.030478,285.945,5.19967,679,696780,4062800,-120.797446,36.690509
2190,0,0.0466134,307.875,4.07606,680,696800,4062800,-120.797222,36.690505
2191,0,0.0403385,315,3.54048,681,696820,4062800,-120.796999,36.690501
2192,0,0,80.5377,8.64667,682,696840,4062800,-120.796775,36.690497
2193,0,0,88.5312,13.703,675,696860,4062800,-120.796551,36.690493
2194,0,0.0188246,86.1859,5.36764,672,696880,4062800,-120.796327,36.690489
2195,0,0.0681272,315,1.51893,671,696900,4062800,-120.796104,36.690485
2196,0,0.0842626,294.444,4.31872,673,696920,4062800,-120.79588,36.69048
2197,0,0.108466,315,4.04469,674,696940,4062800,-120.795656,36.690476
2198,0,0.0448205,0,3.57633,675,696960,4062800,-120.795433,36.690472
2199,0,0.0448205,26.5651,3.1996,674,696980,4062800,-120.795209,36.690468
2200,0,0.0161354,45,2.02487,674,697000,4062800,-120.794985,36.690464
2201,0,0.0107569,86.1859,5.36764,673,697020,4062800,-120.794761,36.69046
2202,0,0.00896411,85.6013,13.7377,670,697040,4062800,-120.794538,36.690456
2203,0,0,75.5792,12.7276,663,697060,4062800,-120.794314,36.690451
2204,0,0.0143426,38.6598,4.57614,661,697080,4062800,-120.79409,36.690447
2205,0,0.0322708,329.036,2.08713,661,697100,4062800,-120.793867,36.690443
2206,0,0.000896411,270,3.57633,662,697120,4062800,-120.793643,36.690439
2207,0,0,254.745,4.07606,664,697140,4062800,-120.793419,36.690435
2208,0,0.015239,251.565,2.26364,665,697160,4062800,-120.793195,36.690431
2209,0,0.0313744,0,1.4321,665,697180,4062800,-120.792972,36.690427
2210,0,0,30.9638,4.16874,665,697200,4062800,-120.792748,36.690422
2211,3,0.0322708,38.6598,4.57614,664,697220,4062800,-120.792524,36.690418
2212,1,0.0510954,65.556,4.31872,663,697240,4062800,-120.792301,36.690414
2213,0,0.0215139,81.8699,2.53049,661,697260,4062800,-120.792077,36.69041
2214,2,0.0331672,45,0.506415,661,697280,4062800,-120.791853,36.690406
2215,0,0,45,2.02487,661,697300,4062800,-120.79163,36.690402
2216,0,0.00627488,45,3.54048,660,697320,4062800,-120.791406,36.690397
2217,0,0.0259959,45,4.04469,659,697340,4062800,-120.791182,36.690393
2218,0,0.0233067,59.0362,4.16874,658,697360,4062800,-120.790958,36.690389
2219,0,0.00627488,92.7263,7.48571,657,697380,4062800,-120.790735,36.690385
2220,0,0,121.759,8.77512,653,697400,4062800,-120.790511,36.690381
2221,0,0.0268923,154.29,10.6081,652,697420,4062800,-120.790287,36.690377
2222,0,0.0313744,160.71,14.8353,650,697440,4062800,-120.790064,36.690373
2223,0,0.00268923,165.379,16.5478,648,697460,4062800,-120.78984,36.690368
2224,0,0.0080677,168.179,15.3535,647,697480,4062800,-120.789616,36.690364
2225,0,0.0242031,157.479,15.5042,646,697500,4062800,-120.789392,36.69036
2226,0,0,138.013,18.5899,643,697520,4062800,-120.789169,36.690356
2227,0,0.00717129,123.69,22.0787,637,697540,4062800,-120.788945,36.690352
2228,0,0,121.504,24.4414,629,697560,4062800,-120.788721,36.690348
2229,0,0,130.515,24.3308,621,697580,4062800,-120.788498,36.690343
2230,0,0.000896411,135,25.515,615,697600,4062800,-120.788274,36.690339
2231,0,0.00358564,133.059,27.5551,608,697620,4062800,-120.78805,36.690335
2232,0,0.0394421,130.533,29.571,600,697640,4062800,-120.787826,36.690331
2233,0,0.0125498,118.96,36.3438,591,697660,4062800,-120.787603,36.690327
2234,0,0.0250995,119.055,32.7603,574,697680,4062800,-120.787379,36.690323
2235,0,0,137.663,20.8309,568,697700,4062800,-120.787155,36.690319
2236,0,0.0116533,144.211,18.3305,564,697720,4062800,-120.786932,36.690314
2237,0,0.00179282,-9999,-9999,560,697740,4062800,-120.786708,36.69031
2238,0,0,-9999,-9999,-9999,697760,4062800,-120.786484,36.690306
2241,0,0.0627488,-9999,-9999,619,696160,4062820,-120.804376,36.690818
2242,0,0.122808,320.194,11.0484,620,696180,4062820,-120.804152,36.690814
2243,0,0.107569,300.466,13.8494,623,696200,4062820,-120.803928,36.690809
2244,0,0.142529,291.571,16.1188,628,696220,4062820,-120.803705,36.690805
2245,0,0.0833662,302.905,14.2036,634,696240,4062820,-120.803481,36.690801
2246,0,0.0250995,324.462,12.1371,637,696260,4062820,-120.803257,36.690797
2247,0,0.0134462,321.116,13.9771,639,696280,4062820,-120.803034,36.690793
2248,0,0.0358564,313.152,15.3308,643,696300,4062820,-120.80281,36.690789
2249,0,0.0645416,305.538,15.0467,647,696320,4062820,-120.802586,36.690785
2250,0,0.0555775,297.759,15.0234,652,696340,4062820,-120.802362,36.690781
2251,0,0,291.801,15.07,657,696360,4062820,-120.802139,36.690776
2252,0,0,285.018,14.8589,662,696380,4062820,-120.801915,36.690772
2253,0,0.0295816,276.34,15.8005,667,696400,4062820,-120.801691,36.690768
2254,0,0.00896411,271.975,19.9365,673,696420,4062820,-120.801468,36.690764
2255,0,0.0107569,275.194,15.4366,682,696440,4062820,-120.801244,36.69076
2256,0,0,296.565,6.37937,685,696460,4062820,-120.80102,36.690756
2257,0,0.00179282,341.565,4.52023,686,696480,4062820,-120.800796,36.690752
2258,0,0,14.0362,5.88513,686,696500,4062820,-120.800573,36.690747
2259,0,0.00896411,38.6598,9.09464,685,696520,4062820,-120.800349,36.690743
2260,0,0.0161354,47.2906,12.4701,682,696540,4062820,-120.800125,36.690739
2261,0,0.03496,48.8141,14.8826,679,696560,4062820,-120.799902,36.690735
2262,0,0.0403385,48.5763,15.8224,674,696580,4062820,-120.799678,36.690731
2263,0,0.0896411,52.125,15.9099,670,696600,4062820,-120.799454,36.690727
2264,0,0.0735057,60.5241,18.2756,665,696620,4062820,-120.79923,36.690723
2265,0,0.114741,40.2364,12.017,658,696640,4062820,-120.799007,36.690719
2266,0,0.0681272,333.435,9.5202,659,696660,4062820,-120.798783,36.690714
2267,0,0.0143426,312.138,10.0373,661,696680,4062820,-120.798559,36.69071
2268,0,0.0564739,289.537,11.6173,664,696700,4062820,-120.798336,36.690706
2269,0,0.00448205,274.899,12.3829,669,696720,4062820,-120.798112,36.690702
2270,0,0.0430277,271.975,10.2793,673,696740,4062820,-120.797888,36.690698
2271,0,0.0215139,278.13,7.55237,676,696760,4062820,-120.797665,36.690694
2272,0,0.0448205,288.435,4.52023,678,696780,4062820,-120.797441,36.69069
2273,0,0.0313744,305.538,3.07752,679,696800,4062820,-120.797217,36.690685
2274,0,0.0179282,330.945,3.68178,680,696820,4062820,-120.796993,36.690681
2275,0,0.0788841,62.354,8.42796,681,696840,4062820,-120.79677,36.690677
2276,0,0.0914339,78.6901,12.5757,675,696860,4062820,-120.796546,36.690673
2277,0,0.0627488,73.6105,6.31977,672,696880,4062820,-120.796322,36.690669
2278,0,0.0528882,6.34019,3.23927,671,696900,4062820,-120.796099,36.690665
2279,0,0.065438,325.305,5.64371,672,696920,4062820,-120.795875,36.690661
2280,0,0.0116533,336.801,5.43801,673,696940,4062820,-120.795651,36.690656
2281,0,0.0286851,0,5.00064,673,696960,4062820,-120.795427,36.690652
2282,0,0.0259959,354.806,3.94906,673,696980,4062820,-120.795204,36.690648
2283,0,0.0376493,348.69,1.82533,673,697000,4062820,-120.79498,36.690644
2284,0,0.0116533,85.6013,4.65874,673,697020,4062820,-120.794756,36.69064
2285,0,0.019721,88.6678,15.0467,670,697040,4062820,-120.794533,36.690636
2286,0,0.00537846,85.6013,13.7377,662,697060,4062820,-120.794309,36.690632
2287,0,0.00268923,59.0362,2.08713,660,697080,4062820,-120.794085,36.690627
2288,0,0.0242031,278.13,2.53049,661,697100,4062820,-120.793861,36.690623
2289,0,0.0107569,275.194,3.94906,662,697120,4062820,-120.793638,36.690619
2290,0,0.0170318,285.255,4.07606,664,697140,4062820,-120.793414,36.690615
2291,0,0.0125498,315,2.02487,665,697160,4062820,-120.79319,36.690611
2292,0,0.0609559,45,2.53049,665,697180,4062820,-120.792967,36.690607
2293,0,0.0125498,52.125,4.07606,663,697200,4062820,-120.792743,36.690603
2294,1,0.0313744,35.5377,3.07752,662,697220,4062820,-120.792519,36.690598
2295,0,0.0107569,59.0362,2.08713,662,697240,4062820,-120.792295,36.690594
2296,1,0.00627488,116.565,1.60105,661,697260,4062820,-120.792072,36.69059
2297,0,0,135,1.51893,661,697280,4062820,-120.791848,36.690586
2298,2,0.0080677,98.1301,2.53049,660,697300,4062820,-120.791624,36.690582
2299,0,0.0143426,78.6901,3.64697,659,697320,4062820,-120.791401,36.690578
2300,0,0,57.5288,4.65874,658,697340,4062820,-120.791177,36.690573
2301,0,0,39.2894,5.07621,657,697360,4062820,-120.790953,36.690569
2302,0,0,55.3048,5.64371,656,697380,4062820,-120.79073,36.690565
2303,0,0,78.6901,3.64697,654,697400,4062820,-120.790506,36.690561
2304,0,0.00268923,161.565,2.26364,654,697420,4062820,-120.790282,36.690557
2305,0,0,176.634,6.07533,654,697440,4062820,-120.790058,36.690553
2306,0,0.0537846,161.565,10.0862,654,697460,4062820,-120.789835,36.690549
2307,0,0.019721,150.945,10.9262,651,697480,4062820,-120.789611,36.690544
2308,0,0.0206174,140.711,10.074,650,697500,4062820,-120.789387,36.69054
2309,0,0.0134462,119.578,14.8904,647,697520,4062820,-120.789164,36.690536
2310,0,0.0170318,115.253,20.1154,640,697540,4062820,-120.78894,36.690532
2311,0,0.0206174,120.651,21.4205,633,697560,4062820,-120.788716,36.690528
2312,0,0.0412349,129.685,20.8924,627,697580,4062820,-120.788492,36.690524
2313,0,0.00627488,128.928,22.6737,622,697600,4062820,-120.788269,36.690519
2314,0,0.00717129,124.992,24.5957,614,697620,4062820,-120.788045,36.690515
2315,0,0.0224103,121.701,26.5436,607,697640,4062820,-120.787821,36.690511
2316,0,0.00717129,110.966,35.6089,597,697660,4062820,-120.787598,36.690507
2317,0,0.00896411,113.051,32.5574,580,697680,4062820,-120.787374,36.690503
2318,0,0,133.603,19.9256,573,697700,4062820,-120.78715,36.690499
2319,0,0,139.764,17.7083,569,697720,4062820,-120.786926,36.690495
2320,0,0.00179282,-9999,-9999,565,697740,4062820,-120.786703,36.69049
2321,0,0,-9999,-9999,-9999,697760,4062820,-120.786479,36.690486
2324,0,0.0663344,-9999,-9999,616,696160,4062840,-120.804371,36.690998
2325,0,0.0466134,309.289,10.074,617,696180,4062840,-120.804147,36.690994
2326,0,0.0869518,285.945,15.2699,622,696200,4062840,-120.803923,36.69099
2327,0,0.0591631,280.784,14.961,628,696220,4062840,-120.8037,36.690985
2328,0,0.0717129,287.241,10.7457,632,696240,4062840,-120.803476,36.690981
2329,0,0.0448205,291.801,7.66758,634,696260,4062840,-120.803252,36.690977
2330,0,0.0968124,281.31,9.05365,636,696280,4062840,-120.803028,36.690973
2331,0,0.101294,274.899,12.3829,640,696300,4062840,-120.802805,36.690969
2332,0,0.0824698,271.469,13.703,645,696320,4062840,-120.802581,36.690965
2333,0,0.0206174,270,14.0362,650,696340,4062840,-120.802357,36.690961
2334,0,0.0475098,268.668,15.0467,655,696360,4062840,-120.802134,36.690957
2335,0,0.00358564,265.03,16.0973,661,696380,4062840,-120.80191,36.690952
2336,0,0.00448205,262.875,16.8219,667,696400,4062840,-120.801686,36.690948
2337,0,0.0735057,268.919,18.3305,674,696420,4062840,-120.801462,36.690944
2338,0,0.0188246,283.671,13.3869,681,696440,4062840,-120.801239,36.69094
2339,0,0,323.13,7.12502,683,696460,4062840,-120.801015,36.690936
2340,0,0.00179282,0,7.12502,684,696480,4062840,-120.800791,36.690932
2341,0,0.00268923,19.7989,9.42887,683,696500,4062840,-120.800568,36.690928
2342,0,0.0080677,33.6901,12.6993,682,696520,4062840,-120.800344,36.690924
2343,0,0.00627488,41.3086,15.3535,678,696540,4062840,-120.80012,36.690919
2344,0,0.0555775,45,16.7266,674,696560,4062840,-120.799896,36.690915
2345,0,0.0277887,45,15.3232,669,696580,4062840,-120.799673,36.690911
2346,0,0.015239,51.1155,13.9771,666,696600,4062840,-120.799449,36.690907
2347,0,0.0412349,65.556,16.8083,661,696620,4062840,-120.799225,36.690903
2348,0,0.0708164,51.3402,9.09464,655,696640,4062840,-120.799002,36.690899
2349,0,0.103087,306.87,7.12502,656,696660,4062840,-120.798778,36.690895
2350,0,0.0475098,287.103,9.64907,659,696680,4062840,-120.798554,36.69089
