FID,pointid,shrub_cov,Elev,Slope,x_wgs,y_wgs,x_utm,y_utm,lat,lng
224,225,0.168779,769,4.0446901,-119.680532,35.168085,255869.2,3894970,,
1863,1864,0.1686,744,4.5202298,-119.667472,35.158098,257029.2,3893830,,
366,367,0.168599,766,3.23927,-119.680069,35.167374,255909.2,3894890,,
1428,1429,0.168334,759,5.6437101,-119.668432,35.1606,256949.2,3894110,,
76,77,0.168332,777,1.60105,-119.680348,35.169171,255889.2,3895090,,
1317,1318,0.168245,757,6.3793702,-119.669991,35.161287,256809.2,3894190,,
1938,1939,0.168123,727,3.8510301,-119.671403,35.15747,256669.2,3893770,,
356,357,0.16805,767,3.23927,-119.682263,35.167325,255709.2,3894890,,
234,235,0.168014,772,2.5304899,-119.678338,35.168133,256069.2,3894970,,
1263,1264,0.167971,755,7.0719199,-119.67088,35.161628,256729.2,3894230,,
318,319,0.167953,769,3.5763299,-119.682269,35.167506,255709.2,3894910,,
379,380,0.167567,772,8.18785,-119.677217,35.167437,256169.2,3894890,,
1215,1216,0.167386,758,5.15065,-119.670892,35.161988,256729.2,3894270,,
1858,1859,0.167364,739,2.5304899,-119.668569,35.158073,256929.2,3893830,,
118,119,0.167273,776,1.82533,-119.680336,35.16881,255889.2,3895050,,
1316,1317,0.167218,757,7.0004802,-119.67021,35.161282,256789.2,3894190,,
817,818,0.167155,771,3.94906,-119.673417,35.165358,256509.2,3894650,,
1091,1092,0.16704,764,4.0760598,-119.67005,35.163088,256809.2,3894390,,
921,922,0.167025,756,4.0760598,-119.675362,35.164413,256329.2,3894550,,
534,535,0.16683,764,1.13226,-119.678949,35.166678,256009.2,3894810,,
83,84,0.166822,777,2.2636399,-119.678812,35.169205,256029.2,3895090,,
195,196,0.166501,769,4.9751902,-119.680538,35.168265,255869.2,3894990,,
1304,1305,0.166477,750,3.1996,-119.672843,35.161224,256549.2,3894190,,
2073,2074,0.166413,729,3.1996,-119.668527,35.156812,256929.2,3893690,,
328,329,0.16635,766,4.0760598,-119.680075,35.167554,255909.2,3894910,,
1395,1396,0.166281,756,5.6437101,-119.669754,35.160751,256829.2,3894130,,
1239,1240,0.16613,758,6.7255301,-119.670886,35.161808,256729.2,3894250,,
1931,1932,0.166069,739,4.5202298,-119.666144,35.157766,257149.2,3893790,,
1593,1594,0.165955,739,2.5304899,-119.670809,35.159466,256729.2,3893990,,
662,663,0.165739,770,4.79318,-119.674543,35.166234,256409.2,3894750,,
50,51,0.165708,777,1.4321001,-119.678824,35.169565,256029.2,3895130,,
88,89,0.165548,780,3.1996,-119.677715,35.169229,256129.2,3895090,,
200,201,0.165343,769,6.0960798,-119.679441,35.168289,255969.2,3894990,,
65,66,0.165187,777,1.82533,-119.678818,35.169385,256029.2,3895110,,
315,316,0.164992,767,4.79318,-119.682927,35.167491,255649.2,3894910,,
1695,1696,0.164678,747,5.4612598,-119.668817,35.158969,256909.2,3893930,,
2043,2044,0.164662,731,4.1687398,-119.668533,35.156992,256929.2,3893710,,
257,258,0.164655,767,3.39325,-119.680306,35.16791,255889.2,3894950,,
842,843,0.164636,769,3.23927,-119.673631,35.165173,256489.2,3894630,,
1341,1342,0.16425,753,5.6437101,-119.670204,35.161102,256789.2,3894170,,
1299,1300,0.164123,767,3.6817801,-119.668461,35.161501,256949.2,3894210,,
1870,1871,0.164085,740,1.60105,-119.665936,35.158131,257169.2,3893830,,
1694,1695,0.163879,747,4.5202298,-119.669037,35.158964,256889.2,3893930,,
1662,1663,0.163862,747,4.65874,-119.669043,35.159145,256889.2,3893950,,
2825,2826,0.163625,736,10.0373001,-119.665523,35.152191,257189.2,3893170,,
2620,2621,0.163616,717,0,-119.669732,35.153361,256809.2,3893310,,
1110,1111,0.163546,762,0.506415,-119.670263,35.162904,256789.2,3894370,,
289,290,0.163316,770,2.2636399,-119.680739,35.16772,255849.2,3894930,,
247,248,0.163132,771,-9999,-119.6825,35.167861,255689.2,3894950,,
1876,1877,0.163025,729,3.94906,-119.671414,35.15783,256669.2,3893810,,
95,96,0.162911,776,2.0871301,-119.680561,35.168986,255869.2,3895070,,
134,135,0.16274,784,6.5548201,-119.676826,35.168888,256209.2,3895050,,
634,635,0.162602,756,2.95035,-119.680686,35.166098,255849.2,3894750,,
171,172,0.162461,770,7.1601801,-119.679666,35.168465,255949.2,3895010,,
2299,2300,0.16204,734,2.5805399,-119.665196,35.155624,257229.2,3893550,,
1572,1573,0.161682,753,7.2646298,-119.668622,35.159695,256929.2,3894010,,
1450,1451,0.161602,754,7.0719199,-119.669742,35.160391,256829.2,3894090,,
2314,2315,0.161491,723,3.6817801,-119.66848,35.155371,256929.2,3893530,,
1729,1730,0.16145,747,7.12502,-119.668373,35.158799,256949.2,3893910,,
250,251,0.161395,769,2.7251401,-119.681842,35.167876,255749.2,3894950,,
1130,1131,0.161124,762,1.13226,-119.670257,35.162723,256789.2,3894350,,
578,579,0.16109,765,3.1996,-119.677627,35.166527,256129.2,3894790,,
1255,1256,0.161027,751,1.60105,-119.672635,35.161589,256569.2,3894230,,
1764,1765,0.160841,747,8.0494699,-119.667928,35.158628,256989.2,3893890,,
2615,2616,0.160719,741,7.4352999,-119.664912,35.153647,257249.2,3893330,,
1970,1971,0.160119,725,3.94906,-119.671177,35.157295,256689.2,3893750,,
1287,1288,0.159984,751,5.0511498,-119.671094,35.161443,256709.2,3894210,,
37,38,0.159934,778,2.5304899,-119.67883,35.169745,256029.2,3895150,,
1127,1128,0.159471,762,3.0357201,-119.670915,35.162709,256729.2,3894350,,
651,652,0.159289,761,0.506415,-119.676957,35.166181,256189.2,3894750,,
1153,1154,0.158966,766,3.8510301,-119.669813,35.162553,256829.2,3894330,,
2697,2698,0.15892,745,9.5331697,-119.664675,35.153111,257269.2,3893270,,
1763,1764,0.158891,744,7.5689402,-119.668148,35.158623,256969.2,3893890,,
133,134,0.158831,783,7.70016,-119.677045,35.168883,256189.2,3895050,,
681,682,0.158825,762,4.65874,-119.677609,35.165986,256129.2,3894730,,
215,216,0.158565,783,1.13226,-119.67615,35.168362,256269.2,3894990,,
964,965,0.158527,760,6.3793702,-119.673376,35.164097,256509.2,3894510,,
580,581,0.158199,762,1.60105,-119.677188,35.166536,256169.2,3894790,,
1264,1265,0.158195,758,7.0719199,-119.670661,35.161633,256749.2,3894230,,
463,464,0.158145,768,7.2646298,-119.676767,35.167087,256209.2,3894850,,
1305,1306,0.157827,750,2.0248699,-119.672623,35.161229,256569.2,3894190,,
2367,2368,0.157764,721,1.60105,-119.669565,35.154987,256829.2,3893490,,
282,283,0.157668,769,3.94906,-119.682275,35.167686,255709.2,3894930,,
1324,1325,0.157382,767,3.5404799,-119.668455,35.161321,256949.2,3894190,,
2013,2014,0.157373,732,4.5202298,-119.668539,35.157173,256929.2,3893730,,
378,379,0.157137,768,7.4352999,-119.677437,35.167432,256149.2,3894890,,
1420,1421,0.156802,751,6.1373801,-119.670187,35.160562,256789.2,3894110,,
755,756,0.156702,764,4.0760598,-119.674745,35.165689,256389.2,3894690,,
725,726,0.15664,767,5.2723298,-119.674751,35.165869,256389.2,3894710,,
1152,1153,0.156503,764,2.5805399,-119.670032,35.162548,256809.2,3894330,,
2308,2309,0.156441,723,2.0871301,-119.669796,35.155342,256809.2,3893530,,
1797,1798,0.156281,743,8.0494699,-119.667922,35.158448,256989.2,3893870,,
2144,2145,0.156151,736,6.7814498,-119.666103,35.156505,257149.2,3893650,,
1069,1070,0.156098,763,5.15065,-119.670494,35.163259,256769.2,3894410,,
744,745,0.156088,760,1.82533,-119.677158,35.165636,256169.2,3894690,,
949,950,0.156078,764,5.07621,-119.673162,35.164282,256529.2,3894530,,
2468,2469,0.155956,731,6.3793702,-119.666477,35.154514,257109.2,3893430,,
2132,2133,0.155938,727,3.23927,-119.668735,35.156447,256909.2,3893650,,
1166,1167,0.155793,757,5.36764,-119.671781,35.162329,256649.2,3894310,,
432,433,0.155705,760,2.0248699,-119.683568,35.166936,255589.2,3894850,,
1700,1701,0.155652,752,4.3480902,-119.667721,35.158993,257009.2,3893930,,
1030,1031,0.155535,770,7.12502,-119.670506,35.163619,256769.2,3894450,,
1242,1243,0.155522,763,4.5761399,-119.670228,35.161823,256789.2,3894250,,
1665,1666,0.155477,749,3.0775199,-119.668385,35.159159,256949.2,3893950,,
2402,2403,0.155433,726,2.0248699,-119.668243,35.154836,256949.2,3893470,,
1891,1892,0.155367,738,6.2393899,-119.668124,35.157903,256969.2,3893810,,
1349,1350,0.15534,766,4.0760598,-119.668449,35.161141,256949.2,3894170,,
266,267,0.155106,772,3.1996,-119.678332,35.167953,256069.2,3894950,,
152,153,0.155088,776,4.5761399,-119.678136,35.168679,256089.2,3895030,,
546,547,0.15506,765,5.8851299,-119.676316,35.166736,256249.2,3894810,,
2285,2286,0.155055,725,3.39325,-119.668267,35.155556,256949.2,3893550,,
219,220,0.155033,770,3.39325,-119.681629,35.168061,255769.2,3894970,,
1935,1936,0.154933,743,10.0249996,-119.665267,35.157786,257229.2,3893790,,
2420,2421,0.154823,718,3.5763299,-119.67065,35.154602,256729.2,3893450,,
2040,2041,0.154704,729,4.2891502,-119.669191,35.156978,256869.2,3893710,,
63,64,0.154657,779,3.5763299,-119.679257,35.169375,255989.2,3895110,,
947,948,0.154615,760,6.0545001,-119.673601,35.164272,256489.2,3894530,,
29,30,0.15458,783,6.2393899,-119.678178,35.16994,256089.2,3895170,,
683,684,0.154561,761,1.4321001,-119.67717,35.165996,256169.2,3894730,,
1845,1846,0.154421,731,4.0760598,-119.67142,35.15801,256669.2,3893830,,
948,949,0.154221,760,6.6312499,-119.673382,35.164277,256509.2,3894530,,
2421,2422,0.154204,719,2.95035,-119.670431,35.154607,256749.2,3893450,,
1369,1370,0.154126,756,4.7666001,-119.66976,35.160932,256829.2,3894150,,
1361,1362,0.154074,748,1.13226,-119.671515,35.160893,256669.2,3894150,,
2313,2314,0.153712,722,2.0248699,-119.6687,35.155366,256909.2,3893530,,
618,619,0.153629,762,2.5805399,-119.676743,35.166366,256209.2,3894770,,
857,858,0.153518,757,4.0760598,-119.675599,35.164949,256309.2,3894610,,
791,792,0.153489,771,6.3197699,-119.673204,35.165543,256529.2,3894670,,
141,142,0.15336,775,5.36764,-119.680549,35.168625,255869.2,3895030,,
2395,2396,0.153176,720,1.60105,-119.669779,35.154802,256809.2,3893470,,
1991,1992,0.153137,736,5.90657,-119.666571,35.157396,257109.2,3893750,,
499,500,0.153066,767,2.5304899,-119.677858,35.166882,256109.2,3894830,,
2475,2476,0.152904,748,3.94906,-119.664941,35.154548,257249.2,3893430,,
2142,2143,0.152488,732,3.0357201,-119.666541,35.156496,257109.2,3893650,,
1336,1337,0.152431,749,2.0871301,-119.671301,35.161078,256689.2,3894170,,
2258,2259,0.152376,726,1.60105,-119.667615,35.155751,257009.2,3893570,,
157,158,0.152278,778,9.5848703,-119.677039,35.168703,256189.2,3895030,,
965,966,0.152198,764,5.07621,-119.673156,35.164102,256529.2,3894510,,
2316,2317,0.152168,725,3.0775199,-119.668042,35.155381,256969.2,3893530,,
1171,1172,0.152135,762,2.7251401,-119.670684,35.162353,256749.2,3894310,,
601,602,0.152026,759,5.8851299,-119.680473,35.166283,255869.2,3894770,,
1484,1485,0.151829,756,1.82533,-119.66842,35.16024,256949.2,3894070,,
293,294,0.151773,764,2.0248699,-119.679862,35.167739,255929.2,3894930,,
568,569,0.151759,764,3.5763299,-119.67982,35.166478,255929.2,3894790,,
564,565,0.151691,763,6.7814498,-119.680698,35.166459,255849.2,3894790,,
1294,1295,0.151657,759,4.9751902,-119.669558,35.161477,256849.2,3894210,,
1387,1388,0.151563,748,1.82533,-119.671509,35.160713,256669.2,3894130,,
349,350,0.151458,775,5.7105899,-119.675468,35.167656,256329.2,3894910,,
2446,2447,0.151322,748,3.39325,-119.664947,35.154728,257249.2,3893450,,
1376,1377,0.151232,762,7.5523701,-119.668224,35.160965,256969.2,3894150,,
2448,2449,0.1512,-9999,-9999,-119.670864,35.154417,256709.2,3893430,,
1128,1129,0.151187,762,1.82533,-119.670696,35.162714,256749.2,3894350,,
712,713,0.150966,762,5.07621,-119.677603,35.165806,256129.2,3894710,,
936,937,0.15088,774,4.5761399,-119.672071,35.164486,256629.2,3894550,,
1394,1395,0.150792,755,4.79318,-119.669973,35.160747,256809.2,3894130,,
881,882,0.150771,760,4.0760598,-119.675374,35.164774,256329.2,3894590,,
1631,1632,0.150455,749,4.0446901,-119.669049,35.159325,256889.2,3893970,,
292,293,0.150376,766,4.0760598,-119.680081,35.167734,255909.2,3894930,,
756,757,0.150168,768,7.0004802,-119.674526,35.165694,256409.2,3894690,,
2133,2134,0.150114,727,2.2636399,-119.668516,35.156452,256929.2,3893650,,
919,920,0.150046,754,3.94906,-119.675801,35.164404,256289.2,3894550,,
2668,2669,0.150007,739,5.07621,-119.66512,35.153282,257229.2,3893290,,
1846,1847,0.149973,731,2.95035,-119.671201,35.158015,256689.2,3893830,,
89,90,0.149955,782,3.1996,-119.677496,35.169234,256149.2,3895090,,
2204,2205,0.149294,734,4.2891502,-119.66631,35.15614,257129.2,3893610,,
2669,2670,0.149199,741,6.7255301,-119.6649,35.153287,257249.2,3893290,,
2619,2620,0.149128,717,0.71616,-119.669951,35.153356,256789.2,3893310,,
2312,2313,0.149093,722,1.01275,-119.668919,35.155361,256889.2,3893530,,
2104,2105,0.149078,727,3.23927,-119.668302,35.156637,256949.2,3893670,,
609,610,0.149008,765,2.8624101,-119.678718,35.166322,256029.2,3894770,,
1967,1968,0.14897,750,5.36764,-119.665041,35.15761,257249.2,3893770,,
628,629,0.148791,772,6.0753298,-119.674549,35.166414,256409.2,3894770,,
1888,1889,0.14875,739,3.39325,-119.668782,35.157888,256909.2,3893810,,
1951,1952,0.148695,735,6.0753298,-119.668551,35.157533,256929.2,3893770,,
946,947,0.148652,758,5.15065,-119.67382,35.164267,256469.2,3894530,,
1392,1393,0.148637,749,5.1996698,-119.670412,35.160737,256769.2,3894130,,
235,236,0.148484,773,1.4321001,-119.678119,35.168138,256089.2,3894970,,
882,883,0.148457,760,4.0760598,-119.675154,35.164779,256349.2,3894590,,
1108,1109,0.148406,763,1.82533,-119.670702,35.162894,256749.2,3894370,,
150,151,0.14834,774,2.8624101,-119.678575,35.168669,256049.2,3895030,,
1189,1190,0.148229,755,6.0545001,-119.671556,35.162154,256669.2,3894290,,
1309,1310,0.14819,751,2.95035,-119.671746,35.161248,256649.2,3894190,,
112,113,0.148164,784,5.07621,-119.676832,35.169068,256209.2,3895070,,
2749,2750,0.148002,747,4.9751902,-119.665102,35.152741,257229.2,3893230,,
1228,1229,0.147917,751,3.5404799,-119.673299,35.161755,256509.2,3894250,,
314,315,0.147872,767,-9999,-119.683147,35.167486,255629.2,3894910,,
2769,2770,0.147866,732,8.2485704,-119.666412,35.152532,257109.2,3893210,,
1012,1013,0.147744,755,4.0446901,-119.674455,35.163532,256409.2,3894450,,
433,434,0.147465,762,2.5304899,-119.683348,35.166941,255609.2,3894850,,
1311,1312,0.147377,751,4.0760598,-119.671307,35.161258,256689.2,3894190,,
174,175,0.147208,772,4.7666001,-119.679008,35.168479,256009.2,3895010,,
1827,1828,0.147176,741,3.5763299,-119.668355,35.158258,256949.2,3893850,,
1701,1702,0.147113,756,5.6437101,-119.667501,35.158998,257029.2,3893930,,
1335,1336,0.147042,748,2.0248699,-119.671521,35.161073,256669.2,3894170,,
968,969,0.147037,768,8.18785,-119.672498,35.164116,256589.2,3894510,,
436,437,0.146933,765,1.13226,-119.68269,35.166955,255669.2,3894850,,
742,743,0.146805,759,4.5761399,-119.677597,35.165626,256129.2,3894690,,
1606,1607,0.146675,750,3.94906,-119.667958,35.159529,256989.2,3893990,,
2283,2284,0.146672,722,1.13226,-119.668706,35.155546,256909.2,3893550,,
67,68,0.146602,778,3.0775199,-119.678379,35.169394,256069.2,3895110,,
2328,2329,0.146593,734,6.5548201,-119.665409,35.155439,257209.2,3893530,,
773,774,0.14656,759,1.82533,-119.677152,35.165456,256169.2,3894670,,
771,772,0.146353,758,2.5304899,-119.677591,35.165446,256129.2,3894670,,
2221,2222,0.146287,726,3.5763299,-119.669156,35.155897,256869.2,3893590,,
865,866,0.146275,767,6.7255301,-119.673844,35.164988,256469.2,3894610,,
566,567,0.146239,763,5.6437101,-119.680259,35.166468,255889.2,3894790,,
962,963,0.146199,758,4.0446901,-119.673814,35.164087,256469.2,3894510,,
963,964,0.146101,760,5.15065,-119.673595,35.164092,256489.2,3894510,,
727,728,0.145841,771,4.5202298,-119.674312,35.165879,256429.2,3894710,,
1413,1414,0.145739,747,4.0760598,-119.671722,35.160528,256649.2,3894110,,
903,904,0.145709,757,2.95035,-119.675148,35.164598,256349.2,3894570,,
1243,1244,0.145534,764,3.39325,-119.670009,35.161827,256809.2,3894250,,
127,128,0.145519,776,3.1996,-119.678362,35.168854,256069.2,3895050,,
2714,2715,0.145393,724,7.0004802,-119.666863,35.152883,257069.2,3893250,,
305,306,0.145387,774,3.0775199,-119.677229,35.167797,256169.2,3894930,,
1429,1430,0.145254,759,5.0006399,-119.668212,35.160605,256969.2,3894110,,
70,71,0.145171,782,5.07621,-119.677721,35.169409,256129.2,3895110,,
199,200,0.145144,767,7.12502,-119.67966,35.168284,255949.2,3894990,,
1604,1605,0.145072,751,5.8851299,-119.668396,35.159519,256949.2,3893990,,
354,355,0.145059,766,3.6817801,-119.682702,35.167316,255669.2,3894890,,
978,979,0.145015,756,1.82533,-119.674028,35.163902,256449.2,3894490,,
1594,1595,0.144941,740,3.1996,-119.67059,35.159471,256749.2,3893990,,
833,834,0.144847,757,3.23927,-119.675605,35.165129,256309.2,3894630,,
1828,1829,0.144648,741,5.07621,-119.668136,35.158263,256969.2,3893850,,
514,515,0.14446,779,3.8510301,-119.674567,35.166955,256409.2,3894830,,
2412,2413,0.144457,737,11.0483999,-119.66605,35.154884,257149.2,3893470,,
610,611,0.144302,765,3.5763299,-119.678498,35.166327,256049.2,3894770,,
1642,1643,0.144257,754,7.9558001,-119.666636,35.159378,257109.2,3893970,,
1401,1402,0.144231,762,6.0960798,-119.668438,35.16078,256949.2,3894130,,
2359,2360,0.144087,739,11.7832003,-119.664965,35.155268,257249.2,3893510,,
916,917,0.143758,773,6.3197699,-119.672297,35.164661,256609.2,3894570,,
107,108,0.143725,778,4.3187199,-119.677929,35.169044,256109.2,3895070,,
573,574,0.143571,763,2.0871301,-119.678723,35.166502,256029.2,3894790,,
656,657,0.143547,766,7.9558001,-119.67586,35.166205,256289.2,3894750,,
2030,2031,0.143545,724,3.1996,-119.671385,35.15693,256669.2,3893710,,
317,318,0.143503,769,3.8510301,-119.682488,35.167501,255689.2,3894910,,
720,721,0.143483,761,6.0753298,-119.675848,35.165845,256289.2,3894710,,
967,968,0.143373,766,7.12502,-119.672718,35.164111,256569.2,3894510,,
785,786,0.143323,768,6.8552599,-119.67452,35.165514,256409.2,3894670,,
187,188,0.143304,783,1.01275,-119.676156,35.168542,256269.2,3895010,,
48,49,0.14326,779,4.0760598,-119.679263,35.169555,255989.2,3895130,,
1421,1422,0.143183,753,5.5760102,-119.669967,35.160566,256809.2,3894110,,
228,229,0.142913,767,5.4612598,-119.679654,35.168104,255949.2,3894970,,
1528,1529,0.142861,741,4.7666001,-119.671699,35.159807,256649.2,3894030,,
